customer_id,churn,gender_male,senior_citizen_65,partner,dependents,tenure,phone_service,multiple_lines,internet_service,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,contract,paperless_billing,payment_method,charges_monthly,charges_total,internet,charges_daily,charges_average,charges_average_log,charges_total_log,charges_monthly_log,tenure_log,subcription_no_streaming,subcription_total,streaming,family,dsl,fiber_optic,no_internet,month_to_month,one_year,two_year,bank_transfer_automatic,credit_card_automatic,electronic_check,mailed_check,automatic_payment,subcription_total_group,subcription_no_streaming_group
0640-YJTPY,0,1,0,1,1,72,1,0,No,0,0,0,0,0,0,two_year,0,bank_transfer_automatic,21.0,1493.75,0,0.7,20.75,3.0325462466767075,7.309045015679821,3.044522437723423,4.276666119016055,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0-2,0-1
0641-EVBOJ,0,1,0,0,0,3,1,0,Fiber optic,1,0,0,1,0,0,month_to_month,1,mailed_check,82.3,214.4,1,2.743333333333333,74.175,4.306427166176886,5.367843429196647,4.410371107683024,1.0986122886681098,2,2,0,0,0,1,0,1,0,0,0,0,0,1,0,0-2,2
0643-OKLRP,1,0,1,1,0,47,1,1,Fiber optic,1,0,0,0,0,0,month_to_month,0,electronic_check,80.35,3825.85,1,2.6783333333333332,81.37916666666666,4.3991193024949,8.249535943795157,4.386392092183521,3.8501476017100584,1,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0-2,0-1
0644-OQMDK,0,1,1,0,0,4,1,0,Fiber optic,0,0,0,0,0,0,month_to_month,1,electronic_check,70.65,293.85,1,2.355,72.9,4.289088639014612,5.68306943305866,4.257738109130536,1.3862943611198906,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0-2,0-1
0650-BWOZN,0,0,1,0,0,18,1,0,Fiber optic,0,1,0,0,0,0,month_to_month,1,electronic_check,73.55,1359.45,1,2.4516666666666667,75.42105263157895,4.323086448661732,7.2148354851689005,4.297965447047447,2.8903717578961645,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0-2,0-1
0654-HMSHN,1,1,0,1,1,21,1,1,Fiber optic,0,1,1,0,1,1,month_to_month,0,electronic_check,104.4,2157.95,1,3.48,102.8340909090909,4.633116921675391,7.676913975948177,4.648229675448539,3.044522437723423,2,4,1,1,0,1,0,1,0,0,0,0,1,0,0,3-4,2
0654-PQKDW,0,0,0,1,1,62,1,0,DSL,1,0,1,1,1,0,one_year,1,bank_transfer_automatic,70.75,4263.45,1,2.3583333333333334,68.7968253968254,4.231157601386697,8.357833970659367,4.259152536523347,4.127134385045092,3,4,1,1,1,0,0,0,1,0,1,0,0,0,1,3-4,3-4
0655-RBDUG,1,1,0,0,0,7,1,1,Fiber optic,0,0,1,0,1,1,month_to_month,1,bank_transfer_automatic,98.05,713.0,1,3.268333333333333,101.38125,4.618888162816288,6.569481420414296,4.585477552642355,1.9459101490553132,1,3,1,0,0,1,0,1,0,0,1,0,0,0,1,3-4,0-1
0655-YDGFJ,0,1,0,0,0,29,1,0,DSL,0,0,1,0,0,0,month_to_month,0,bank_transfer_automatic,48.95,1323.7,1,1.6316666666666668,45.755,3.8233010753673415,7.188186124719725,3.8907993689765195,3.367295829986474,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0-2,0-1
0657-DOGUM,0,0,0,1,0,48,1,1,DSL,1,0,0,1,0,0,one_year,1,bank_transfer_automatic,60.6,2985.25,1,2.02,62.16020408163265,4.129714989220551,8.001438774413494,4.104294893075269,3.871201010907891,2,2,0,1,1,0,0,0,1,0,1,0,0,0,1,0-2,2
0661-KBKPA,0,1,0,1,1,53,1,1,DSL,0,0,1,1,1,1,one_year,1,mailed_check,78.75,3942.45,1,2.625,74.46666666666667,4.31035159796699,8.279557636448592,4.366278277705742,3.970291913552122,2,4,1,1,1,0,0,0,1,0,0,0,0,1,0,3-4,2
0661-KQHNK,0,0,0,1,1,6,1,0,No,0,0,0,0,0,0,one_year,0,credit_card_automatic,19.0,105.5,0,0.6333333333333333,17.785714285714285,2.878395566849449,4.658710952916121,2.9444389791664403,1.791759469228055,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0-2,0-1
0661-WCQNQ,0,1,0,1,0,22,1,0,DSL,1,0,0,1,0,0,one_year,1,credit_card_automatic,56.25,1292.2,1,1.875,58.62826086956522,4.071216847728144,7.164101471124065,4.029806041084529,3.091042453358316,2,2,0,1,1,0,0,0,1,0,0,1,0,0,1,0-2,2
0661-XEYAN,1,0,1,0,0,1,0,0,DSL,0,0,0,0,0,0,month_to_month,1,mailed_check,25.8,25.8,1,0.86,25.8,3.250374491927572,3.250374491927572,3.250374491927572,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0-2,0-1
0665-XHDJU,0,1,0,1,0,72,1,1,Fiber optic,0,1,0,0,1,1,two_year,1,electronic_check,99.4,7285.7,1,3.3133333333333335,101.16575342465752,4.616760294686819,8.893668801864914,4.599152113662528,4.276666119016055,1,3,1,1,0,1,0,0,0,1,0,0,1,0,0,3-4,0-1
0666-UXTJO,0,1,1,1,0,34,1,0,Fiber optic,0,0,1,0,1,0,month_to_month,1,credit_card_automatic,85.2,2874.45,1,2.8400000000000003,84.56142857142856,4.437478235594166,7.963616630582614,4.44500143383527,3.5263605246161616,1,2,1,1,0,1,0,1,0,0,0,1,0,0,1,0-2,0-1
0667-NSRGI,0,0,0,1,0,48,1,1,DSL,0,0,1,1,0,1,one_year,1,mailed_check,69.55,3435.6,1,2.3183333333333334,71.53367346938775,4.270168296448047,8.14194686189207,4.242045918369452,3.871201010907891,2,3,1,1,1,0,0,0,1,0,0,0,0,1,0,3-4,2
0668-OGMHD,0,0,0,1,0,21,0,0,DSL,1,0,0,0,0,0,month_to_month,0,electronic_check,28.5,629.35,1,0.95,29.902272727272727,3.397934488453531,6.444687540737514,3.349904087274605,3.044522437723423,1,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0-2,0-1
0670-ANMUU,0,1,0,0,0,71,1,1,Fiber optic,1,0,0,1,0,1,one_year,0,credit_card_automatic,97.65,6687.85,1,3.2550000000000003,94.24305555555556,4.54587714250537,8.808047726283355,4.581389657322688,4.2626798770413155,2,3,1,0,0,1,0,0,1,0,0,1,0,0,1,3-4,2
0670-KDOMA,0,0,0,0,0,1,1,0,No,0,0,0,0,0,0,month_to_month,1,mailed_check,20.25,20.25,0,0.675,20.25,3.0081547935525483,3.0081547935525483,3.0081547935525483,0.0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0-2,0-1
0673-IGUQO,0,1,0,0,0,1,1,0,No,0,0,0,0,0,0,month_to_month,0,mailed_check,20.45,20.45,0,0.6816666666666666,20.45,3.017982882488811,3.017982882488811,3.017982882488811,0.0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0-2,0-1
0674-DGMAQ,0,1,1,1,0,32,1,1,Fiber optic,0,1,1,0,0,1,month_to_month,1,electronic_check,93.5,2970.8,1,3.1166666666666667,92.85757575757576,4.531066875828165,7.996586555795141,4.537961436294641,3.4657359027997265,2,3,1,1,0,1,0,1,0,0,0,0,1,0,0,3-4,2
0674-EYYZV,0,0,0,0,0,1,1,0,DSL,0,0,0,0,1,0,month_to_month,1,electronic_check,54.65,54.65,1,1.8216666666666665,54.65,4.000949214622548,4.000949214622548,4.000949214622548,0.0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0-2,0-1
0674-GCDXG,0,1,0,0,0,63,1,1,DSL,1,0,1,1,0,1,two_year,1,bank_transfer_automatic,71.9,4479.2,1,2.396666666666667,71.11093749999999,4.264241157608268,8.407199738034684,4.275276264727001,4.143134726391533,3,4,1,0,1,0,0,0,0,1,1,0,0,0,1,3-4,3-4
0675-NCDYU,0,0,0,1,1,72,1,1,Fiber optic,1,1,1,1,1,1,two_year,1,credit_card_automatic,116.4,8543.25,1,3.8800000000000003,118.62534246575342,4.7759701438869655,9.052896776448131,4.757032535297338,4.276666119016055,4,6,1,1,0,1,0,0,0,1,0,1,0,0,1,5-6,3-4
0678-RLHVP,0,0,0,0,0,53,1,1,Fiber optic,0,1,1,0,1,1,two_year,0,electronic_check,105.55,5682.25,1,3.518333333333333,107.18148148148148,4.674523486339916,8.645102560038268,4.65918477429433,3.970291913552122,2,4,1,0,0,1,0,0,0,1,0,0,1,0,0,3-4,2
0679-IDSTG,1,0,1,1,1,1,1,0,Fiber optic,0,0,0,0,0,0,month_to_month,1,electronic_check,69.25,69.25,1,2.308333333333333,69.25,4.237723145067448,4.237723145067448,4.237723145067448,0.0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0-2,0-1
0679-TDGAK,0,1,0,1,1,50,1,0,DSL,1,0,0,1,1,1,one_year,0,electronic_check,75.5,4025.6,1,2.5166666666666666,80.41372549019609,4.387184876666955,8.300429247066067,4.324132656254979,3.912023005428146,2,4,1,1,1,0,0,0,1,0,0,0,1,0,0,3-4,2
0680-DFNNY,1,1,0,1,0,15,1,1,Fiber optic,0,0,1,0,1,1,month_to_month,1,electronic_check,101.1,1504.05,1,3.3699999999999997,100.32187499999999,4.608383766901339,7.315916748638044,4.616110126026426,2.70805020110221,1,3,1,1,0,1,0,1,0,0,0,0,1,0,0,3-4,0-1
0682-USIXD,0,0,0,1,0,21,1,0,Fiber optic,0,0,0,1,1,0,month_to_month,1,electronic_check,86.05,1818.9,1,2.868333333333333,86.58863636363637,4.461168587138874,7.5059872017457945,4.454928522657548,3.044522437723423,1,2,1,1,0,1,0,1,0,0,0,0,1,0,0,0-2,0-1
0684-AOSIH,1,1,0,1,0,1,1,0,Fiber optic,1,0,0,0,1,1,month_to_month,1,electronic_check,95.0,95.0,1,3.1666666666666665,95.0,4.553876891600541,4.553876891600541,4.553876891600541,0.0,1,3,1,1,0,1,0,1,0,0,0,0,1,0,0,3-4,0-1
0685-MLYYM,1,0,1,0,0,2,1,0,Fiber optic,0,0,0,0,0,0,month_to_month,0,electronic_check,70.75,154.85,1,2.3583333333333334,75.2,4.320151230955794,5.042456906419212,4.259152536523347,0.6931471805599453,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0-2,0-1
0687-ZVTHB,1,1,0,1,1,65,1,1,DSL,1,1,1,0,0,1,one_year,0,credit_card_automatic,72.45,4653.85,1,2.415,71.61060606060606,4.271243192334606,8.445450113003336,4.282896668766692,4.174387269895637,3,4,1,1,1,0,0,0,1,0,0,1,0,0,1,3-4,3-4
0689-DSXGL,0,0,0,1,1,52,1,0,Fiber optic,0,1,1,1,0,0,month_to_month,0,bank_transfer_automatic,85.8,4433.3,1,2.86,85.26603773584907,4.445776224403875,8.396899506716476,4.4520190064939165,3.9512437185814275,3,3,0,1,0,1,0,1,0,0,1,0,0,0,1,3-4,3-4
0689-NKYLF,1,1,0,0,0,13,1,0,Fiber optic,0,0,1,0,1,0,month_to_month,1,electronic_check,83.2,1060.6,1,2.7733333333333334,81.7,4.403054001865957,6.96659006470303,4.421247347827163,2.5649493574615367,1,2,1,0,0,1,0,1,0,0,0,0,1,0,0,0-2,0-1
0690-SRQID,0,1,0,0,0,4,1,0,No,0,0,0,0,0,0,month_to_month,1,mailed_check,19.65,67.55,0,0.6549999999999999,17.439999999999998,2.8587664184808332,4.212868064406208,2.9780773383152703,1.3862943611198906,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0-2,0-1
0691-IFBQW,1,0,1,0,0,46,1,1,Fiber optic,1,1,1,0,1,1,one_year,1,electronic_check,110.0,4874.8,1,3.6666666666666665,106.05957446808512,4.664000959519954,8.491834356949347,4.700480365792417,3.828641396489095,3,5,1,0,0,1,0,0,1,0,0,0,1,0,0,5-6,3-4
0691-JVSYA,1,0,0,1,0,53,1,0,Fiber optic,0,0,1,0,1,1,one_year,1,bank_transfer_automatic,94.85,5000.2,1,3.1616666666666666,94.35277777777777,4.547040712587087,8.517233190616258,4.552296696381023,3.970291913552122,1,3,1,1,0,1,0,0,1,0,1,0,0,0,1,3-4,0-1
0691-NIKRI,0,0,0,0,0,40,1,1,Fiber optic,0,0,1,1,1,1,one_year,1,credit_card_automatic,105.95,4335.2,1,3.5316666666666667,108.32073170731707,4.685096564193929,8.374523024251904,4.662967284714308,3.6888794541139363,2,4,1,0,0,1,0,0,1,0,0,1,0,0,1,3-4,2
0696-UKTOX,0,1,0,0,1,23,1,0,DSL,0,1,0,1,0,0,month_to_month,0,electronic_check,54.15,1312.45,1,1.805,56.94166666666667,4.042027351998732,7.179650898502041,3.9917579734469997,3.1354942159291497,2,2,0,1,1,0,0,1,0,0,0,0,1,0,0,0-2,2
0697-ZMSWS,1,1,0,0,0,4,1,1,Fiber optic,0,0,0,0,0,1,month_to_month,1,electronic_check,85.65,338.9,1,2.855,84.91,4.441591872011272,5.825705078613006,4.450269224770129,1.3862943611198906,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0-2,0-1
0699-NDKJM,0,0,0,1,0,57,0,0,DSL,1,1,1,0,1,1,month_to_month,1,bank_transfer_automatic,58.75,3437.45,1,1.9583333333333333,60.279310344827586,4.098988932830665,8.142485196414494,4.073291153024268,4.04305126783455,3,5,1,1,1,0,0,1,0,0,1,0,0,0,1,5-6,3-4
0701-RFGFI,0,0,0,1,1,49,1,1,Fiber optic,0,0,0,0,1,1,month_to_month,1,bank_transfer_automatic,95.4,4613.95,1,3.18,94.18699999999998,4.54528216781257,8.436839602090673,4.558078578454241,3.8918202981106265,0,2,1,1,0,1,0,1,0,0,1,0,0,0,1,0-2,0-1
0701-TJSEF,0,1,0,0,0,9,1,0,DSL,1,0,1,1,0,1,month_to_month,1,bank_transfer_automatic,68.25,576.95,1,2.275,64.52000000000001,4.166975253257008,6.3577556076406765,4.223177434065069,2.1972245773362196,3,4,1,0,1,0,0,1,0,0,1,0,0,0,1,3-4,3-4
0702-PGIBZ,1,1,0,0,1,4,1,1,Fiber optic,0,1,0,0,1,1,month_to_month,1,electronic_check,101.7,364.55,1,3.39,93.25,4.535284058523925,5.89866371625244,4.622027303054514,1.3862943611198906,1,3,1,1,0,1,0,1,0,0,0,0,1,0,0,3-4,0-1
0704-VCUMB,0,0,0,1,0,61,1,0,No,0,0,0,0,0,0,two_year,0,credit_card_automatic,20.25,1278.8,0,0.675,20.95241935483871,3.042254122031779,7.153677417185686,3.0081547935525483,4.110873864173311,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0-2,0-1
0707-HOVVN,0,0,1,0,0,70,1,1,DSL,0,1,1,1,1,0,two_year,1,bank_transfer_automatic,75.5,5212.65,1,2.5166666666666666,74.48098591549295,4.310543870199847,8.558843642671425,4.324132656254979,4.248495242049359,3,4,1,0,1,0,0,0,0,1,1,0,0,0,1,3-4,3-4
0708-LGSMF,0,1,0,1,0,13,1,1,DSL,1,0,0,0,0,1,month_to_month,1,electronic_check,65.85,902.25,1,2.195,69.15,4.236278058110767,6.804891643522898,4.18737942818929,2.5649493574615367,1,2,1,1,1,0,0,1,0,0,0,0,1,0,0,0-2,0-1
0708-SJDIS,0,0,0,0,0,34,1,1,DSL,0,0,0,1,1,0,month_to_month,0,mailed_check,65.0,2157.5,1,2.1666666666666665,63.5,4.151039905898646,7.676705422957583,4.174387269895637,3.5263605246161616,1,2,1,0,1,0,0,1,0,0,0,0,0,1,0,0-2,0-1
0709-TVGUR,1,0,1,0,0,9,1,1,Fiber optic,0,0,0,0,0,0,month_to_month,1,electronic_check,74.55,622.9,1,2.485,69.74499999999999,4.2448457335441985,6.4343859922601,4.311470041210748,2.1972245773362196,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0-2,0-1
0716-BQNDX,0,1,1,0,0,57,1,1,Fiber optic,1,0,0,1,0,1,two_year,0,electronic_check,93.75,5625.55,1,3.125,98.60862068965517,4.591158688716295,8.635074000070464,4.54063166485052,4.04305126783455,2,3,1,0,0,1,0,0,0,1,0,0,1,0,0,3-4,2
0719-SYFRB,1,0,0,0,0,12,1,1,DSL,1,0,1,1,0,0,month_to_month,1,mailed_check,61.65,713.75,1,2.055,59.646153846153844,4.088429667775292,6.57053276097022,4.121473229610353,2.4849066497880004,3,3,0,0,1,0,0,1,0,0,0,0,0,1,0,3-4,3-4
0722-SVSFK,0,0,0,0,0,7,1,0,Fiber optic,0,0,1,1,1,1,month_to_month,1,electronic_check,100.4,715.0,1,3.3466666666666667,101.925,4.624237248705317,6.5722825426940075,4.609162207257629,1.9459101490553132,2,4,1,0,0,1,0,1,0,0,0,0,1,0,0,3-4,2
0722-TROQR,1,0,1,0,0,4,1,1,Fiber optic,0,0,0,0,0,0,month_to_month,1,electronic_check,74.9,321.75,1,2.496666666666667,79.33,4.373616367313912,5.773774846476236,4.316153890523174,1.3862943611198906,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0-2,0-1
0723-DRCLG,1,0,1,1,0,1,1,1,Fiber optic,0,0,0,0,0,0,month_to_month,1,electronic_check,74.45,74.45,1,2.481666666666667,74.45,4.310127759130018,4.310127759130018,4.310127759130018,0.0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0-2,0-1
0723-FDLAY,0,1,0,0,0,44,1,1,DSL,0,1,1,1,1,1,one_year,1,bank_transfer_automatic,85.25,3704.15,1,2.841666666666667,84.2088888888889,4.433300484427942,8.217209091706357,4.445588116163626,3.784189633918261,3,5,1,0,1,0,0,0,1,0,1,0,0,0,1,5-6,3-4
0723-VSOBE,0,0,1,0,0,45,0,0,DSL,0,0,0,0,0,1,one_year,0,electronic_check,34.2,1596.6,1,1.1400000000000001,35.452173913043474,3.5681845744560032,7.375631647211699,3.5322256440685598,3.8066624897703196,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0-2,0-1
0725-CXOTM,0,0,0,0,0,36,1,1,DSL,1,0,1,1,1,1,one_year,1,credit_card_automatic,89.65,3348.1,1,2.9883333333333337,92.91216216216216,4.5316545539588295,8.116148299741564,4.495913200051142,3.58351893845611,3,5,1,0,1,0,0,0,1,0,0,1,0,0,1,5-6,3-4
0727-BMPLR,1,0,1,0,0,55,1,1,Fiber optic,0,0,1,0,1,1,one_year,1,electronic_check,100.0,5509.3,1,3.3333333333333335,100.16607142857143,4.606829522812672,8.614192852334188,4.605170185988092,4.007333185232471,1,3,1,0,0,1,0,0,1,0,0,0,1,0,0,3-4,0-1
0727-BNRLG,0,1,0,0,0,69,1,1,Fiber optic,0,1,1,1,1,0,two_year,1,credit_card_automatic,97.65,6743.55,1,3.2550000000000003,97.73142857142857,4.582223191776177,8.816341771476766,4.581389657322688,4.23410650459726,3,4,1,0,0,1,0,0,0,1,0,1,0,0,1,3-4,3-4
0727-IWKVK,1,1,0,1,0,9,1,0,Fiber optic,0,1,1,0,0,0,month_to_month,1,electronic_check,79.9,741.7,1,2.6633333333333336,82.16,4.408668565620303,6.608944848742513,4.380775852772229,2.1972245773362196,2,2,0,1,0,1,0,1,0,0,0,0,1,0,0,0-2,2
0730-BGQGF,0,1,0,1,1,71,1,1,DSL,1,1,1,1,1,1,two_year,0,credit_card_automatic,90.3,6287.3,1,3.01,88.57777777777778,4.4838810110024205,8.746287004756944,4.5031374604229395,4.2626798770413155,4,6,1,1,1,0,0,0,0,1,0,1,0,0,1,5-6,3-4
0730-KOAVE,0,1,0,0,0,30,1,1,Fiber optic,1,1,0,0,0,1,month_to_month,1,credit_card_automatic,94.3,2679.7,1,3.143333333333333,89.48387096774194,4.49405839638963,7.893460126940612,4.546481189639412,3.4011973816621555,2,3,1,0,0,1,0,1,0,0,0,1,0,0,1,3-4,2
0731-EBJQB,0,0,0,1,1,52,1,0,No,0,0,0,0,0,0,one_year,1,electronic_check,20.4,1090.65,0,0.6799999999999999,20.963207547169816,3.042768879575286,6.994529127764175,3.0155349008501706,3.9512437185814275,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0-2,0-1
0732-OCQOC,0,0,0,1,1,52,1,1,No,0,0,0,0,0,0,two_year,1,bank_transfer_automatic,25.05,1270.25,0,0.8350000000000001,24.439622641509434,3.1962056939840884,7.146969010473842,3.2208738275308737,3.9512437185814275,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0-2,0-1
0733-VUNUW,1,1,0,0,0,24,1,1,DSL,1,0,0,0,0,0,month_to_month,1,bank_transfer_automatic,55.65,1400.55,1,1.855,58.248000000000005,4.06470975709241,7.244620295598045,4.019082077721554,3.1780538303479458,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0-2,0-1
0734-OXWBT,0,1,0,0,1,3,1,0,DSL,0,0,0,1,1,1,month_to_month,0,mailed_check,70.7,225.65,1,2.356666666666667,74.0875,4.305246827113956,5.41898512627301,4.258445572902527,1.0986122886681098,1,3,1,1,1,0,0,1,0,0,0,0,0,1,0,3-4,0-1
0739-UUAJR,0,0,0,1,1,72,0,0,DSL,1,0,1,0,1,1,two_year,1,credit_card_automatic,53.8,3952.45,1,1.7933333333333332,54.88013698630137,4.005151479520589,8.282090918782233,3.9852734671677386,4.276666119016055,2,4,1,1,1,0,0,0,0,1,0,1,0,0,1,3-4,2
0742-LAFQK,0,1,0,1,0,72,1,1,Fiber optic,1,1,1,0,0,1,two_year,1,electronic_check,99.15,7422.1,1,3.305,103.03082191780823,4.635028185386171,8.912217314987066,4.5966338549658055,4.276666119016055,3,4,1,1,0,1,0,0,0,1,0,0,1,0,0,3-4,3-4
0742-MOABM,1,1,0,1,0,4,1,0,DSL,0,0,0,1,0,0,month_to_month,0,mailed_check,50.05,179.35,1,1.6683333333333332,45.879999999999995,3.82602929226117,5.1893392039782915,3.9130225057612296,1.3862943611198906,1,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0-2,0-1
0742-NXBGR,1,0,0,0,0,1,1,0,Fiber optic,0,1,1,0,0,0,month_to_month,1,electronic_check,82.3,82.3,1,2.743333333333333,82.3,4.410371107683024,4.410371107683024,4.410371107683024,0.0,2,2,0,0,0,1,0,1,0,0,0,0,1,0,0,0-2,2
0743-HNPFG,0,0,0,1,1,51,1,0,DSL,1,1,0,1,0,1,one_year,1,credit_card_automatic,69.75,3562.5,1,2.325,69.85096153846153,4.24636385137002,8.178217824576906,4.244917420701475,3.9318256327243257,3,4,1,1,1,0,0,0,1,0,0,1,0,0,1,3-4,3-4
0743-HRVFF,0,0,0,1,1,51,0,0,DSL,0,0,1,1,1,1,one_year,1,electronic_check,56.15,2898.95,1,1.8716666666666666,56.82884615384615,4.040044051633726,7.972103881446254,4.0280266811844525,3.9318256327243257,2,4,1,1,1,0,0,0,1,0,0,0,1,0,0,3-4,2
0744-BIKKF,0,1,0,0,0,72,1,1,DSL,1,1,1,1,1,1,two_year,0,bank_transfer_automatic,86.65,6224.8,1,2.8883333333333336,86.45821917808219,4.459661281966088,8.73629659230272,4.4618770161616155,4.276666119016055,4,6,1,0,1,0,0,0,0,1,1,0,0,0,1,5-6,3-4
0744-GKNGE,0,0,0,1,1,64,1,1,Fiber optic,1,0,0,1,0,0,month_to_month,1,bank_transfer_automatic,86.8,5327.25,1,2.893333333333333,83.29307692307692,4.422365435551812,8.580590436546029,4.463606621666305,4.1588830833596715,2,2,0,1,0,1,0,1,0,0,1,0,0,0,1,0-2,2
0746-JTRFU,1,1,0,0,0,2,0,0,DSL,0,0,0,0,0,0,month_to_month,1,electronic_check,25.05,56.35,1,0.8350000000000001,27.133333333333336,3.300762984340385,4.031582240485785,3.2208738275308737,0.6931471805599453,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0-2,0-1
0748-RDGGM,1,1,0,1,0,70,1,0,Fiber optic,1,1,1,1,1,1,one_year,1,bank_transfer_automatic,109.5,7534.65,1,3.65,107.66408450704225,4.679016051360224,8.927267660081302,4.695924549256556,4.248495242049359,4,6,1,1,0,1,0,0,1,0,1,0,0,0,1,5-6,3-4
0749-IRGQE,0,0,1,1,0,13,0,0,DSL,0,0,0,0,1,1,month_to_month,0,electronic_check,45.3,528.45,1,1.51,40.982142857142854,3.713136431759496,6.269948193455356,3.8133070324889884,2.5649493574615367,0,2,1,1,1,0,0,1,0,0,0,0,1,0,0,0-2,0-1
0750-EBAIU,0,1,0,0,0,52,1,0,Fiber optic,1,0,1,0,1,0,one_year,0,electronic_check,91.25,4738.3,1,3.0416666666666665,91.12358490566038,4.512216661052253,8.463433700569876,4.513602992462601,3.9512437185814275,2,3,1,0,0,1,0,0,1,0,0,0,1,0,0,3-4,2
0750-EKNGL,0,1,0,0,0,7,1,0,No,0,0,0,0,0,0,month_to_month,0,mailed_check,20.75,141.1,0,0.6916666666666667,20.23125,3.0072284386924175,4.9494688588587685,3.0325462466767075,1.9459101490553132,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0-2,0-1
0754-EEBDC,0,1,0,1,1,4,1,0,No,0,0,0,0,0,0,two_year,0,mailed_check,19.9,76.65,0,0.6633333333333333,19.310000000000002,2.960623096440423,4.339249605317823,2.990719731730447,1.3862943611198906,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0-2,0-1
0754-UKWQP,1,1,0,0,0,2,1,0,Fiber optic,0,0,1,0,1,1,month_to_month,1,electronic_check,95.85,197.7,1,3.195,97.84999999999998,4.583435693842085,5.286750730176571,4.562784469491653,0.6931471805599453,1,3,1,0,0,1,0,1,0,0,0,0,1,0,0,3-4,0-1
0756-MPZRL,0,1,0,0,0,46,0,0,DSL,0,0,1,1,0,0,one_year,0,credit_card_automatic,33.7,1537.85,1,1.1233333333333335,33.43723404255319,3.509670070757025,7.3381406160505245,3.517497837358316,3.828641396489095,2,2,0,0,1,0,0,0,1,0,0,1,0,0,1,0-2,2
0757-WCUUZ,0,1,0,1,1,54,1,1,DSL,0,0,1,0,0,1,two_year,0,credit_card_automatic,63.35,3409.1,1,2.111666666666667,63.13545454545454,4.145282490444271,8.134203605823243,4.148674906767148,3.9889840465642745,1,2,1,1,1,0,0,0,0,1,0,1,0,0,1,0-2,0-1
0761-AETCS,1,0,0,0,0,1,1,0,No,0,0,0,0,0,0,month_to_month,0,electronic_check,19.3,19.3,0,0.6433333333333333,19.3,2.9601050959108397,2.9601050959108397,2.9601050959108397,0.0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0-2,0-1
0769-MURVM,0,0,0,1,1,72,0,0,DSL,1,1,1,1,1,1,two_year,0,bank_transfer_automatic,65.7,4575.35,1,2.19,63.576027397260276,4.152236471574936,8.428438477515677,4.185098925490565,4.276666119016055,4,6,1,1,1,0,0,0,0,1,1,0,0,0,1,5-6,3-4
0771-CHWSK,0,1,0,0,0,66,1,1,DSL,1,1,1,0,0,1,two_year,1,credit_card_automatic,74.6,4798.4,1,2.4866666666666664,72.73134328358209,4.28677242345254,8.476037807994745,4.312140507209715,4.189654742026425,3,4,1,0,1,0,0,0,0,1,0,1,0,0,1,3-4,3-4
0771-WLCLA,0,0,0,1,1,16,1,1,Fiber optic,1,0,1,1,1,1,month_to_month,1,electronic_check,112.95,1882.55,1,3.765,117.38235294117646,4.7654365804325725,7.540382519746293,4.726945242914012,2.772588722239781,3,5,1,1,0,1,0,1,0,0,0,0,1,0,0,5-6,3-4
0772-GYEQQ,1,1,0,0,0,3,1,0,Fiber optic,0,0,1,1,1,0,month_to_month,1,mailed_check,88.35,262.05,1,2.945,87.6,4.472780997942346,5.568535325248176,4.481306198765705,1.0986122886681098,2,3,1,0,0,1,0,1,0,0,0,0,0,1,0,3-4,2
0774-IFUVM,0,1,0,1,1,11,1,1,DSL,1,0,0,0,1,0,month_to_month,1,bank_transfer_automatic,65.15,723.35,1,2.171666666666667,65.70833333333333,4.185225756615092,6.583893199075599,4.176692303570854,2.3978952727983707,1,2,1,1,1,0,0,1,0,0,1,0,0,0,1,0-2,0-1
